item_id,order_id,product_name,category,quantity,unit_price
1288,420,Water Bottle,Sports,2,731.09
1289,420,LEGO Set,Toys,4,1094.24
1290,420,Plant Pot,Home & Kitchen,4,741.65
1291,421,Puzzle,Toys,2,201.73
1292,421,Stapler,Office,2,681.28
1293,421,Face Cream,Beauty,2,1798.18
1294,421,Blender,Home & Kitchen,3,271.53
1295,421,Action Figure,Toys,1,1977.07
1296,422,Dark Chocolate,Food,1,121.15
1297,422,SQL Mastery,Books,2,1221.84
1298,423,Shampoo,Beauty,2,1944.9
1299,423,Notebook,Office,3,1636.87
1300,424,Resistance Band,Sports,1,1413.67
1301,425,LEGO Set,Toys,3,736.81
1302,425,Bandages,Health,3,271.09
1303,425,Blender,Home & Kitchen,4,777.59
1304,425,Thermometer,Health,2,1108.39
1305,426,Tennis Ball,Sports,4,1286.51
1306,426,Notebook,Office,1,1621.58
1307,426,T-Shirt,Clothing,1,1251.71
1308,426,Puzzle,Toys,4,1512.39
1309,427,Multivitamin,Health,4,1031.55
1310,427,Bluetooth Speaker,Electronics,3,1710.83
1311,427,ML Guide,Books,4,1125.6
1312,427,Jeans,Clothing,4,1903.58
1313,427,Perfume,Beauty,4,1820.59
1314,428,USB Cable,Electronics,2,1039.74
1315,428,Tennis Ball,Sports,3,649.42
1316,428,RC Car,Toys,2,58.11
1317,428,Puzzle,Toys,1,101.18
1318,429,Sanitizer,Health,3,703.43
1319,429,Mouse Pad,Office,2,1133.69
1320,429,Board Game,Toys,4,1665.67
1321,430,Board Game,Toys,4,1955.84
1322,430,Blender,Home & Kitchen,3,1058.69
1323,430,Board Game,Toys,1,1434.55
1324,430,Candle,Home & Kitchen,1,1281.31
1325,430,RC Car,Toys,3,1682.81
1326,431,Shampoo,Beauty,1,231.87
1327,431,Puzzle,Toys,2,104.25
1328,432,Scarf,Clothing,4,99.32
1329,432,Blender,Home & Kitchen,3,413.78
1330,432,Data Science 101,Books,2,1094.06
1331,432,Stats Book,Books,4,1552.26
1332,432,USB Cable,Electronics,1,1873.2
1333,433,Notebook,Office,1,945.3
1334,434,T-Shirt,Clothing,2,600.8
1335,434,Coffee Mug,Home & Kitchen,1,1013.78
1336,434,Shampoo,Beauty,4,246.31
1337,434,Power Bank,Electronics,1,998.71
1338,434,Jeans,Clothing,4,781.75
1339,435,Green Tea,Food,2,632.57
1340,435,Plant Pot,Home & Kitchen,1,278.55
1341,435,Lipstick,Beauty,4,1990.09
1342,436,Multivitamin,Health,2,1067.41
1343,436,Yoga Mat,Sports,2,1231.92
1344,436,Multivitamin,Health,2,471.8
1345,436,Face Cream,Beauty,2,107.52
1346,436,Knife Set,Home & Kitchen,1,1469.1
1347,437,Resistance Band,Sports,4,438.51
1348,437,Sneakers,Clothing,3,960.74
1349,438,Stuffed Animal,Toys,4,1848.58
1350,438,Water Bottle,Sports,2,1389.76
1351,438,Jump Rope,Sports,1,1188.11
1352,438,Desk Lamp,Office,2,1598.49
1353,439,LEGO Set,Toys,4,1212.84
1354,439,Resistance Band,Sports,1,1234.23
1355,439,Board Game,Toys,3,779.22
1356,439,Jacket,Clothing,2,1784.43
1357,440,Dumbbells,Sports,4,622.27
1358,440,Whey Protein,Health,4,108.38
1359,440,Towel Set,Home & Kitchen,4,1592.25
1360,440,Shampoo,Beauty,1,469.61
1361,440,Lipstick,Beauty,2,1570.05
1362,441,USB Cable,Electronics,1,1447.77
1363,442,Honey,Food,3,1802.55
1364,442,Multivitamin,Health,4,603.05
1365,443,Omega-3,Health,1,1143.87
1366,443,Sticky Notes,Office,1,1169.2
1367,444,Action Figure,Toys,3,436.39
1368,444,Power Bank,Electronics,4,141.24
1369,444,Jump Rope,Sports,1,291.98
1370,444,Candle,Home & Kitchen,3,1202.78
1371,445,Notebook,Office,3,84.78
1372,445,Notebook,Office,4,604.51
1373,446,Smart Watch,Electronics,1,707.91
1374,446,Wireless Earbuds,Electronics,4,235.48
1375,446,RC Car,Toys,3,585.61
1376,446,Perfume,Beauty,1,1135.08
1377,447,Honey,Food,1,816.99
1378,447,Oats,Food,1,1694.0
1379,447,Notebook,Office,1,486.83
1380,448,Coffee Mug,Home & Kitchen,3,1729.71
1381,449,ML Guide,Books,1,422.76
1382,449,Sunscreen,Beauty,1,1871.52
1383,449,USB Cable,Electronics,1,266.07
1384,449,Yoga Mat,Sports,3,692.19
1385,450,Action Figure,Toys,2,1853.47
1386,450,Mouse Pad,Office,1,296.26
1387,450,Candle,Home & Kitchen,4,1291.96
1388,450,Scarf,Clothing,2,1176.88
1389,450,Almonds,Food,3,1556.66
1390,451,Python Handbook,Books,3,1544.09
1391,451,Sneakers,Clothing,2,1335.99
1392,451,Stats Book,Books,1,196.53
1393,451,Protein Bar,Food,2,75.6
1394,452,Oats,Food,2,1000.91
1395,452,Shampoo,Beauty,3,1532.95
1396,453,Dark Chocolate,Food,2,1703.22
1397,453,Jeans,Clothing,2,1837.56
1398,453,LEGO Set,Toys,2,1571.04
1399,454,Sneakers,Clothing,4,370.18
1400,454,Dumbbells,Sports,1,337.21
1401,455,Jeans,Clothing,1,1793.49
1402,456,Yoga Mat,Sports,4,1340.68
1403,456,Almonds,Food,3,280.74
1404,457,Sneakers,Clothing,4,463.53
1405,457,Stuffed Animal,Toys,4,1040.46
1406,457,Power Bank,Electronics,3,771.07
1407,457,Bluetooth Speaker,Electronics,4,1477.4
1408,457,Board Game,Toys,3,419.43
1409,458,Desk Lamp,Office,4,1061.31
1410,458,Socks,Clothing,1,1310.37
1411,459,Python Handbook,Books,1,1795.36
1412,460,Water Bottle,Sports,1,1087.66
1413,460,Water Bottle,Sports,4,814.22
1414,460,Jeans,Clothing,3,1015.58
1415,460,Knife Set,Home & Kitchen,3,1291.95
1416,460,Desk Lamp,Office,1,233.77
1417,461,Mouse Pad,Office,3,1712.5
1418,461,ML Guide,Books,3,1378.81
1419,461,Knife Set,Home & Kitchen,3,1804.74
1420,461,Coffee Mug,Home & Kitchen,4,884.45
1421,461,Phone Case,Electronics,3,1768.45
1422,462,Smart Watch,Electronics,3,1940.61
1423,462,Notebook,Office,4,1752.78
1424,463,T-Shirt,Clothing,1,1156.17
1425,463,Water Bottle,Sports,2,1522.24
1426,463,T-Shirt,Clothing,3,1617.59
1427,463,Perfume,Beauty,4,1482.89
1428,464,Tennis Ball,Sports,4,544.4
1429,464,Protein Bar,Food,3,637.21
1430,464,Sunscreen,Beauty,4,269.88
1431,464,Sanitizer,Health,1,338.41
1432,464,Board Game,Toys,2,746.53
1433,465,AI Primer,Books,4,750.87
1434,466,SQL Mastery,Books,1,1932.63
1435,467,Honey,Food,2,567.35
1436,467,Lipstick,Beauty,4,1198.84
1437,467,Resistance Band,Sports,2,130.14
1438,467,Sanitizer,Health,3,1676.63
1439,467,Jacket,Clothing,4,1154.99
1440,468,Yoga Mat,Sports,1,1022.91
1441,468,Blender,Home & Kitchen,2,1070.21
1442,468,Dumbbells,Sports,2,642.11
1443,469,Sneakers,Clothing,1,935.02
1444,469,Data Science 101,Books,1,153.73
1445,469,Yoga Mat,Sports,4,736.9
1446,470,USB Cable,Electronics,2,732.93
1447,471,Sanitizer,Health,2,1909.69
1448,471,Water Bottle,Sports,2,892.5
1449,471,Sneakers,Clothing,2,112.67
1450,472,Stats Book,Books,4,874.0
1451,472,Sneakers,Clothing,3,1214.23
1452,472,Candle,Home & Kitchen,4,1373.9
1453,473,Pen Set,Office,2,537.54
1454,473,Stuffed Animal,Toys,2,637.07
1455,473,Sneakers,Clothing,4,1114.37
1456,474,Puzzle,Toys,2,1076.81
1457,474,Sunscreen,Beauty,3,963.34
1458,474,LEGO Set,Toys,4,1924.82
1459,474,Protein Bar,Food,1,1917.11
1460,475,Jeans,Clothing,3,1583.93
1461,475,Stapler,Office,3,298.19
1462,475,Thermometer,Health,3,154.4
1463,475,Board Game,Toys,4,1356.65
1464,476,Bandages,Health,1,215.09
1465,476,Tennis Ball,Sports,1,700.29
1466,476,Sneakers,Clothing,4,1396.66
1467,476,Wireless Earbuds,Electronics,1,1418.07
1468,477,Candle,Home & Kitchen,4,315.99
1469,477,Towel Set,Home & Kitchen,3,1452.33
1470,477,Power Bank,Electronics,2,273.68
1471,477,Phone Case,Electronics,1,1063.65
1472,477,ML Guide,Books,1,973.8
1473,478,Oats,Food,1,1855.79
1474,478,Jump Rope,Sports,4,1966.26
1475,478,AI Primer,Books,3,1652.29
1476,478,Dark Chocolate,Food,1,893.09
1477,478,Phone Case,Electronics,2,1646.17
1478,479,Candle,Home & Kitchen,2,978.51
1479,479,Resistance Band,Sports,1,1920.23
1480,480,Hair Oil,Beauty,3,812.82
1481,480,Jacket,Clothing,4,1636.31
1482,480,Coffee Mug,Home & Kitchen,3,941.31
1483,480,Mouse Pad,Office,1,1182.05
1484,481,Mouse Pad,Office,1,1820.81
1485,482,Blender,Home & Kitchen,4,589.96
1486,482,Towel Set,Home & Kitchen,2,730.23
1487,482,Bandages,Health,1,390.27
1488,483,Hair Oil,Beauty,3,945.99
1489,483,Towel Set,Home & Kitchen,3,1850.78
1490,484,Oats,Food,4,1231.39
1491,485,Sticky Notes,Office,3,302.37
1492,485,Sunscreen,Beauty,3,1189.76
1493,486,T-Shirt,Clothing,1,1711.46
1494,486,Knife Set,Home & Kitchen,1,1347.26
1495,486,Dark Chocolate,Food,4,681.14
1496,486,Stats Book,Books,2,255.59
1497,487,LEGO Set,Toys,1,170.76
1498,487,Yoga Mat,Sports,1,1701.26
1499,488,Almonds,Food,1,1850.92
1500,489,Socks,Clothing,4,786.38
1501,489,Stapler,Office,2,431.65
1502,489,Oats,Food,3,489.72
1503,490,Stuffed Animal,Toys,2,217.74
1504,490,Bluetooth Speaker,Electronics,1,446.9
1505,491,USB Cable,Electronics,4,1158.18
1506,491,Sneakers,Clothing,2,1380.6
1507,492,Green Tea,Food,2,1162.22
1508,492,Honey,Food,3,745.15
1509,492,Omega-3,Health,1,905.81
1510,492,Puzzle,Toys,1,298.03
1511,492,Whey Protein,Health,1,279.96
1512,493,Smart Watch,Electronics,3,93.96
1513,493,Resistance Band,Sports,4,1421.38
1514,494,Towel Set,Home & Kitchen,1,1092.13
1515,495,Thermometer,Health,3,828.48
1516,495,Smart Watch,Electronics,1,1186.41
1517,496,Wireless Earbuds,Electronics,3,871.74
1518,496,Data Science 101,Books,1,321.61
1519,496,Sanitizer,Health,3,1852.14
1520,497,SQL Mastery,Books,1,1621.04
1521,498,Sticky Notes,Office,1,724.4
1522,498,Jacket,Clothing,1,1780.66
1523,498,Green Tea,Food,3,1460.49
1524,498,T-Shirt,Clothing,4,1039.83
1525,498,Perfume,Beauty,4,641.67
1526,499,Wireless Earbuds,Electronics,1,1558.55
1527,499,AI Primer,Books,4,1379.79
1528,500,Bandages,Health,1,804.89
1529,501,Blender,Home & Kitchen,4,1121.61
1530,501,Jacket,Clothing,1,1799.44
1531,501,Lipstick,Beauty,2,719.09
1532,501,Phone Case,Electronics,2,229.38
1533,502,SQL Mastery,Books,1,1982.33
1534,503,Python Handbook,Books,1,160.48
1535,504,Towel Set,Home & Kitchen,1,662.55
1536,504,Sticky Notes,Office,2,1996.27
1537,504,Candle,Home & Kitchen,4,983.47
1538,504,Socks,Clothing,1,198.94
1539,505,SQL Mastery,Books,3,1800.4
1540,505,SQL Mastery,Books,3,1885.78
1541,505,Whey Protein,Health,2,1077.35
1542,505,Resistance Band,Sports,1,155.3
1543,505,RC Car,Toys,4,595.58
1544,506,Candle,Home & Kitchen,2,644.63
1545,506,Omega-3,Health,1,776.16
1546,507,Phone Case,Electronics,4,1317.32
1547,507,Protein Bar,Food,1,1022.87
1548,508,Resistance Band,Sports,4,635.81
1549,509,USB Cable,Electronics,4,1015.95
1550,510,LEGO Set,Toys,1,487.67
1551,510,Board Game,Toys,4,1088.36
1552,510,Yoga Mat,Sports,3,1877.59
1553,510,Desk Lamp,Office,3,1629.98
1554,511,Python Handbook,Books,3,1465.28
1555,511,Mouse Pad,Office,4,1576.09
1556,511,Wireless Earbuds,Electronics,4,1907.32
1557,511,Dumbbells,Sports,4,876.48
1558,511,Stapler,Office,3,366.97
1559,512,Dark Chocolate,Food,2,307.15
1560,512,USB Cable,Electronics,3,216.8
1561,512,AI Primer,Books,3,708.19
1562,512,Puzzle,Toys,3,755.3
1563,513,Notebook,Office,1,648.45
1564,513,Lipstick,Beauty,2,915.43
1565,513,Power Bank,Electronics,1,959.56
1566,514,Dark Chocolate,Food,2,846.79
1567,514,Notebook,Office,3,1799.24
1568,514,Whey Protein,Health,1,908.86
1569,515,Resistance Band,Sports,4,298.08
1570,515,Knife Set,Home & Kitchen,1,503.71
1571,515,Phone Case,Electronics,4,1180.79
1572,516,Sanitizer,Health,2,168.59
1573,517,Yoga Mat,Sports,3,1103.86
1574,517,Smart Watch,Electronics,2,731.97
1575,517,Scarf,Clothing,4,270.71
1576,518,ML Guide,Books,3,1162.21
1577,519,Socks,Clothing,4,1757.91
1578,519,Coffee Mug,Home & Kitchen,3,1233.59
1579,519,Lipstick,Beauty,4,1799.91
1580,519,Perfume,Beauty,3,1262.74
1581,520,Face Cream,Beauty,3,1864.1
1582,520,Notebook,Office,1,1237.62
1583,521,Sanitizer,Health,3,1882.88
1584,521,Stuffed Animal,Toys,1,1331.27
1585,521,Blender,Home & Kitchen,1,1912.6
1586,522,Stapler,Office,4,1100.99
1587,522,Scarf,Clothing,1,1233.85
1588,523,Bandages,Health,3,574.91
1589,523,Desk Lamp,Office,2,690.93
1590,523,Shampoo,Beauty,4,663.89
1591,523,Socks,Clothing,2,917.76
1592,523,Action Figure,Toys,1,736.37
1593,524,Sneakers,Clothing,4,1230.18
1594,524,Oats,Food,2,1160.22
1595,524,Candle,Home & Kitchen,2,1564.07
1596,524,RC Car,Toys,2,1230.81
1597,524,Resistance Band,Sports,3,280.03
1598,525,Stuffed Animal,Toys,2,1173.22
1599,525,ML Guide,Books,4,80.25
1600,525,Jacket,Clothing,3,1542.74
1601,525,Dark Chocolate,Food,1,296.48
1602,526,Puzzle,Toys,2,1980.37
1603,527,Thermometer,Health,4,1813.31
1604,527,Shampoo,Beauty,4,1409.01
1605,528,Yoga Mat,Sports,3,1799.98
1606,528,Sunscreen,Beauty,1,1988.56
1607,529,Socks,Clothing,3,1902.34
1608,530,Dark Chocolate,Food,4,614.12
1609,530,Dark Chocolate,Food,2,1480.21
1610,530,Stapler,Office,1,346.9
1611,530,Smart Watch,Electronics,3,1364.12
1612,531,Action Figure,Toys,4,394.61
1613,531,Desk Lamp,Office,1,502.91
1614,531,Almonds,Food,1,1150.06
1615,531,Thermometer,Health,4,606.25
1616,532,Shampoo,Beauty,2,131.77
1617,532,SQL Mastery,Books,3,1171.52
1618,532,Desk Lamp,Office,1,727.32
1619,532,Coffee Mug,Home & Kitchen,3,584.0
1620,533,ML Guide,Books,3,1881.45
1621,533,Dumbbells,Sports,1,1852.81
1622,533,Water Bottle,Sports,1,453.34
1623,533,Omega-3,Health,1,1216.86
1624,534,Thermometer,Health,2,63.0
1625,535,Shampoo,Beauty,3,1886.52
1626,536,RC Car,Toys,4,1065.74
1627,536,Almonds,Food,1,1446.69
1628,536,Jacket,Clothing,4,1011.85
1629,536,Jeans,Clothing,3,1476.69
1630,536,Sneakers,Clothing,1,1501.34
1631,537,Sneakers,Clothing,2,1038.77
1632,537,Jump Rope,Sports,1,1428.28
1633,538,Power Bank,Electronics,1,1868.12
1634,538,Whey Protein,Health,2,1690.79
1635,538,Bluetooth Speaker,Electronics,1,529.53
1636,539,Board Game,Toys,2,567.31
1637,539,Blender,Home & Kitchen,2,1480.44
1638,539,Water Bottle,Sports,2,1287.81
1639,539,Scarf,Clothing,2,56.24
1640,539,Jacket,Clothing,2,1434.48
1641,540,RC Car,Toys,3,1246.09
1642,541,Stats Book,Books,3,994.25
1643,541,Towel Set,Home & Kitchen,2,1756.33
1644,541,Oats,Food,4,1215.79
1645,541,Bandages,Health,3,238.24
1646,541,Sneakers,Clothing,4,1940.26
1647,542,Stats Book,Books,4,275.85
1648,542,Almonds,Food,1,727.78
1649,542,RC Car,Toys,2,1558.68
1650,543,Honey,Food,4,1390.08
1651,543,USB Cable,Electronics,3,1039.6
1652,543,Puzzle,Toys,3,560.13
1653,543,Perfume,Beauty,4,1627.61
1654,544,Action Figure,Toys,1,573.22
1655,544,Data Science 101,Books,1,651.6
1656,544,Board Game,Toys,2,1095.23
1657,544,Scarf,Clothing,3,301.97
1658,545,Bluetooth Speaker,Electronics,1,1614.71
1659,545,Socks,Clothing,3,1828.85
1660,545,Multivitamin,Health,1,1061.37
1661,545,Sunscreen,Beauty,2,1971.17
1662,545,Bandages,Health,2,615.87
1663,546,Lipstick,Beauty,4,470.45
1664,546,Python Handbook,Books,1,1698.69
1665,547,Scarf,Clothing,4,1593.12
1666,547,Phone Case,Electronics,3,637.86
1667,547,Stats Book,Books,2,115.87
1668,547,Jacket,Clothing,4,305.83
1669,547,Yoga Mat,Sports,1,194.09
1670,548,Wireless Earbuds,Electronics,2,236.34
1671,548,Mouse Pad,Office,2,1671.37
1672,548,Resistance Band,Sports,4,1049.09
1673,548,USB Cable,Electronics,3,944.87
1674,549,Tennis Ball,Sports,4,784.33
1675,550,Jeans,Clothing,4,1143.94
1676,550,Almonds,Food,2,795.7
1677,550,Dark Chocolate,Food,4,1905.34
1678,550,Sanitizer,Health,1,931.93
1679,551,Power Bank,Electronics,2,921.82
1680,551,Honey,Food,1,1303.5
1681,551,Shampoo,Beauty,1,236.01
1682,551,Knife Set,Home & Kitchen,4,1207.15
1683,551,Jeans,Clothing,4,1252.15
1684,552,Sanitizer,Health,2,164.92
1685,552,Almonds,Food,4,657.34
1686,552,Shampoo,Beauty,1,676.81
1687,552,Stapler,Office,4,1749.28
1688,553,AI Primer,Books,4,1113.9
1689,553,Hair Oil,Beauty,2,677.58
1690,553,Honey,Food,1,1846.4
1691,554,Jacket,Clothing,2,1525.93
1692,554,Candle,Home & Kitchen,1,374.08
1693,554,Protein Bar,Food,1,1776.73
1694,554,Green Tea,Food,4,322.74
1695,555,LEGO Set,Toys,1,628.66
1696,555,Action Figure,Toys,3,1068.84
1697,555,Desk Lamp,Office,2,325.96
1698,555,Sanitizer,Health,2,1615.49
1699,555,Sunscreen,Beauty,3,970.61
1700,556,Hair Oil,Beauty,2,370.26
1701,556,Protein Bar,Food,3,861.79
1702,557,Protein Bar,Food,1,658.09
1703,557,ML Guide,Books,1,1098.58
1704,558,T-Shirt,Clothing,4,1209.19
1705,558,Sneakers,Clothing,2,722.67
1706,558,Phone Case,Electronics,3,604.17
1707,559,Sticky Notes,Office,3,766.19
1708,559,Action Figure,Toys,2,201.08
1709,559,Coffee Mug,Home & Kitchen,2,595.97
1710,559,Dumbbells,Sports,1,297.07
1711,560,Sticky Notes,Office,4,693.81
1712,560,Stapler,Office,3,1934.98
1713,560,Sticky Notes,Office,4,458.15
1714,560,Phone Case,Electronics,2,228.11
1715,560,Pen Set,Office,2,371.4
1716,561,Face Cream,Beauty,1,317.1
1717,562,RC Car,Toys,4,687.82
1718,562,Multivitamin,Health,2,1142.28
1719,562,LEGO Set,Toys,4,742.23
1720,562,Whey Protein,Health,1,1772.41
1721,563,Plant Pot,Home & Kitchen,3,1437.13
1722,563,Stuffed Animal,Toys,4,1005.68
1723,564,Scarf,Clothing,4,1321.58
1724,564,Coffee Mug,Home & Kitchen,3,1717.98
1725,564,Hair Oil,Beauty,4,466.87
1726,565,SQL Mastery,Books,3,399.06
1727,565,Phone Case,Electronics,4,753.93
1728,565,Python Handbook,Books,3,690.48
1729,565,Lipstick,Beauty,1,1233.21
1730,565,Bluetooth Speaker,Electronics,3,1301.26
1731,566,Bluetooth Speaker,Electronics,3,584.64
1732,566,Smart Watch,Electronics,1,1733.21
1733,566,Honey,Food,4,1006.09
1734,566,Dark Chocolate,Food,1,124.48
1735,567,Sticky Notes,Office,2,1426.0
1736,568,Coffee Mug,Home & Kitchen,4,1676.43
1737,568,T-Shirt,Clothing,4,1293.08
1738,569,Face Cream,Beauty,3,1967.64
1739,570,Sticky Notes,Office,1,698.7
1740,570,Hair Oil,Beauty,2,1816.16
1741,571,Sunscreen,Beauty,1,1884.06
1742,571,LEGO Set,Toys,1,176.66
1743,571,Omega-3,Health,3,213.74
1744,571,Protein Bar,Food,3,1236.63
1745,571,Bandages,Health,2,1288.83
1746,572,Resistance Band,Sports,3,279.54
1747,573,Sticky Notes,Office,1,1154.07
1748,573,Protein Bar,Food,1,1840.12
1749,573,Plant Pot,Home & Kitchen,1,412.03
1750,573,Sticky Notes,Office,1,1545.11
1751,574,Stats Book,Books,3,947.68
1752,575,Tennis Ball,Sports,2,1507.45
1753,575,Towel Set,Home & Kitchen,1,789.66
1754,576,Towel Set,Home & Kitchen,2,1151.83
1755,576,Board Game,Toys,2,581.96
1756,576,ML Guide,Books,3,555.74
1757,577,Yoga Mat,Sports,4,742.55
1758,577,Lipstick,Beauty,4,1667.53
1759,577,Coffee Mug,Home & Kitchen,4,353.62
1760,577,Pen Set,Office,4,726.5
1761,578,Data Science 101,Books,3,226.98
1762,578,Data Science 101,Books,2,961.99
1763,578,Wireless Earbuds,Electronics,2,976.66
1764,579,Desk Lamp,Office,3,1149.35
1765,579,Notebook,Office,3,1417.51
1766,579,Face Cream,Beauty,2,871.75
1767,579,Lipstick,Beauty,1,414.87
1768,580,Water Bottle,Sports,4,1116.22
1769,580,Power Bank,Electronics,4,1207.47
1770,580,RC Car,Toys,4,973.47
1771,581,Tennis Ball,Sports,3,1221.84
1772,581,Dark Chocolate,Food,4,635.34
1773,582,Multivitamin,Health,4,880.49
1774,582,Dumbbells,Sports,4,1206.5
1775,583,Omega-3,Health,3,1778.86
1776,583,Omega-3,Health,2,303.29
1777,584,Wireless Earbuds,Electronics,3,1596.08
1778,584,Towel Set,Home & Kitchen,4,822.19
1779,584,Protein Bar,Food,2,440.79
1780,585,Resistance Band,Sports,1,409.96
1781,585,SQL Mastery,Books,1,1462.06
1782,586,Whey Protein,Health,1,980.82
1783,586,Face Cream,Beauty,4,1122.17
1784,587,SQL Mastery,Books,4,1671.13
1785,587,Python Handbook,Books,4,300.58
1786,587,Blender,Home & Kitchen,3,1801.14
1787,587,Stuffed Animal,Toys,4,1091.52
1788,588,Dark Chocolate,Food,1,482.3
1789,588,Pen Set,Office,2,769.81
1790,588,Sunscreen,Beauty,1,1240.6
1791,589,Socks,Clothing,2,319.26
1792,589,Python Handbook,Books,2,638.78
1793,589,Sneakers,Clothing,4,1325.39
1794,589,Board Game,Toys,3,656.63
1795,590,USB Cable,Electronics,4,400.06
1796,590,RC Car,Toys,1,956.6
1797,590,Sneakers,Clothing,1,1328.94
1798,590,Puzzle,Toys,2,672.1
1799,591,Bandages,Health,4,72.6
1800,591,LEGO Set,Toys,1,640.76
1801,591,Tennis Ball,Sports,1,1227.09
1802,591,Honey,Food,3,1572.96
1803,591,Sunscreen,Beauty,3,267.76
1804,592,Stuffed Animal,Toys,4,1747.11
1805,592,Jeans,Clothing,1,707.38
1806,593,Water Bottle,Sports,4,898.03
1807,593,Almonds,Food,1,287.03
1808,593,Oats,Food,3,147.64
1809,593,Sticky Notes,Office,3,542.04
1810,593,Hair Oil,Beauty,3,1545.33
1811,594,Whey Protein,Health,2,621.82
1812,595,Power Bank,Electronics,3,630.48
1813,595,Smart Watch,Electronics,1,746.63
1814,595,Smart Watch,Electronics,4,534.82
1815,595,Scarf,Clothing,1,295.81
1816,596,Oats,Food,3,723.5
1817,596,Dark Chocolate,Food,2,1841.61
1818,597,Mouse Pad,Office,1,199.25
1819,597,Face Cream,Beauty,2,1238.24
1820,597,Jacket,Clothing,1,708.66
1821,597,Jump Rope,Sports,4,93.65
1822,597,Tennis Ball,Sports,1,1681.86
1823,598,Jeans,Clothing,3,1990.09
1824,598,Stapler,Office,2,1403.8
1825,598,USB Cable,Electronics,4,469.66
1826,598,Action Figure,Toys,2,589.86
1827,599,Mouse Pad,Office,2,1372.51
1828,600,Power Bank,Electronics,2,86.5
1829,600,RC Car,Toys,2,585.8
1830,600,Honey,Food,3,239.44
1831,601,Bluetooth Speaker,Electronics,3,481.06
1832,601,Desk Lamp,Office,4,1196.43
1833,602,Sunscreen,Beauty,4,977.43
1834,602,Multivitamin,Health,3,714.16
1835,602,Perfume,Beauty,2,950.8
1836,602,Green Tea,Food,2,1362.32
1837,602,Jump Rope,Sports,1,1338.36
1838,603,Socks,Clothing,4,1144.59
1839,603,Face Cream,Beauty,2,1508.62
1840,603,Whey Protein,Health,3,619.05
1841,603,Perfume,Beauty,4,107.65
1842,603,Stapler,Office,2,1267.32
1843,604,LEGO Set,Toys,1,1515.21
1844,604,Dumbbells,Sports,4,1979.88
1845,604,Stuffed Animal,Toys,2,787.94
1846,604,T-Shirt,Clothing,4,475.7
1847,604,Scarf,Clothing,3,398.31
1848,605,Stuffed Animal,Toys,4,736.45
1849,605,SQL Mastery,Books,3,672.84
1850,606,Socks,Clothing,3,1029.49
1851,606,Bandages,Health,2,1725.16
1852,606,Oats,Food,3,1660.97
1853,607,Knife Set,Home & Kitchen,4,612.4
1854,607,Whey Protein,Health,4,1329.57
1855,607,Jacket,Clothing,4,1949.78
1856,607,Board Game,Toys,1,1256.81
1857,608,Stapler,Office,1,1219.16
1858,608,Puzzle,Toys,3,1239.13
1859,609,Sticky Notes,Office,4,1384.51
1860,609,Face Cream,Beauty,4,1126.51
1861,610,Blender,Home & Kitchen,3,1459.97
1862,610,ML Guide,Books,4,1877.42
1863,611,Shampoo,Beauty,3,176.39
1864,611,Phone Case,Electronics,4,945.43
1865,612,Green Tea,Food,2,1946.97
1866,612,Sanitizer,Health,1,1617.19
1867,612,Shampoo,Beauty,2,951.31
1868,612,T-Shirt,Clothing,1,1379.95
1869,612,Stuffed Animal,Toys,4,1731.23
1870,613,Action Figure,Toys,1,1445.8
1871,614,Sanitizer,Health,1,905.12
1872,614,USB Cable,Electronics,4,1665.2
1873,614,USB Cable,Electronics,4,1447.42
1874,614,Sanitizer,Health,4,885.75
1875,614,T-Shirt,Clothing,2,1701.79
1876,615,Socks,Clothing,2,764.61
1877,615,Shampoo,Beauty,2,1601.33
1878,615,Data Science 101,Books,1,693.55
1879,615,Jacket,Clothing,4,1517.38
1880,615,Resistance Band,Sports,3,1393.93
1881,616,Dark Chocolate,Food,3,1158.05
1882,616,Notebook,Office,2,338.65
1883,616,Yoga Mat,Sports,2,1766.33
1884,617,Hair Oil,Beauty,3,647.99
1885,617,Candle,Home & Kitchen,3,976.81
1886,617,Dark Chocolate,Food,3,351.16
1887,617,Knife Set,Home & Kitchen,3,1725.34
1888,617,Tennis Ball,Sports,2,104.61
1889,618,Desk Lamp,Office,2,1189.26
1890,618,Resistance Band,Sports,4,980.1
1891,619,Hair Oil,Beauty,2,1194.91
1892,619,Whey Protein,Health,3,787.06
1893,620,Candle,Home & Kitchen,4,392.01
1894,620,Puzzle,Toys,1,717.62
1895,620,Water Bottle,Sports,2,342.67
1896,620,Sticky Notes,Office,1,1317.49
1897,621,Oats,Food,1,1687.96
1898,621,Omega-3,Health,2,758.94
1899,621,Power Bank,Electronics,1,1906.46
1900,622,Sneakers,Clothing,1,1942.35
1901,622,Power Bank,Electronics,2,527.15
1902,622,Plant Pot,Home & Kitchen,2,495.26
1903,622,Green Tea,Food,1,1959.79
1904,622,Dumbbells,Sports,3,228.15
1905,623,Jeans,Clothing,3,168.69
1906,623,ML Guide,Books,4,955.33
1907,624,USB Cable,Electronics,1,433.03
1908,624,Jacket,Clothing,1,978.27
1909,624,Scarf,Clothing,2,1216.67
1910,624,Dumbbells,Sports,1,1184.34
1911,624,Socks,Clothing,4,1565.92
1912,625,Sticky Notes,Office,4,1984.86
1913,625,Jump Rope,Sports,3,1010.58
